Index;Latitude;Longitude;Distance from Tx [km];Terrain height [m a.s.l.]
588;50,5232665935554;22,564047004836;58,8;205
589;50,5234494789633;22,5654320000612;58,9;209
590;50,5236323479418;22,5668170060207;59;196
591;50,5238152004905;22,5682020227138;59,1;198
592;50,5239980366092;22,5695870501395;59,2;204
593;50,5241808562977;22,5709720882971;59,3;200
594;50,5243636595558;22,5723571371858;59,4;219
595;50,5245464463832;22,5737421968048;59,5;222
596;50,5247292167796;22,5751272671532;59,6;219
597;50,524911970745;22,5765123482302;59,7;215
598;50,5250947082789;22,5778974400351;59,8;195
599;50,5252774293812;22,579282542567;59,9;190
600;50,5254601340517;22,5806676558251;60;205
601;50,5256428222901;22,5820527798086;60,1;211
602;50,5258254940962;22,5834379145166;60,2;208
603;50,5260081494697;22,5848230599485;60,3;196
604;50,5261907884104;22,5862082161033;60,4;192
605;50,5263734109181;22,5875933829802;60,5;204
606;50,5265560169926;22,5889785605785;60,6;227
607;50,5267386066335;22,5903637488973;60,7;223
608;50,5269211798407;22,5917489479358;60,8;221
609;50,527103736614;22,5931341576932;60,9;224
610;50,5272862769531;22,5945193781687;61;225
611;50,5274688008578;22,5959046093614;61,1;227
612;50,5276513083278;22,5972898512706;61,2;242
613;50,5278337993629;22,5986751038955;61,3;240
614;50,5280162739629;22,6000603672352;61,4;215
615;50,5281987321275;22,6014456412889;61,5;219
616;50,5283811738565;22,6028309260558;61,6;225
617;50,5285635991497;22,6042162215351;61,7;225
618;50,5287460080069;22,605601527726;61,8;218
619;50,5289284004277;22,6069868446277;61,9;212
620;50,5291107764121;22,6083721722393;62;209
621;50,5292931359596;22,6097575105601;62,1;232
622;50,5294754790702;22,6111428595892;62,2;252
623;50,5296578057435;22,6125282193258;62,3;220
624;50,5298401159794;22,6139135897691;62,4;224
625;50,5300224097776;22,6152989709183;62,5;219
626;50,5302046871378;22,6166843627726;62,6;222
627;50,5303869480599;22,6180697653312;62,7;213
628;50,5305691925436;22,6194551785932;62,8;224
629;50,5307514205886;22,6208406025578;62,9;216
630;50,5309336321948;22,6222260372243;63;214
631;50,5311158273619;22,6236114825918;63,1;197
632;50,5312980060897;22,6249969386595;63,2;200
633;50,5314801683778;22,6263824054265;63,3;222
634;50,5316623142262;22,6277678828922;63,4;213
635;50,5318444436346;22,6291533710556;63,5;216
636;50,5320265566027;22,6305388699159;63,6;212
637;50,5322086531303;22,6319243794724;63,7;211
638;50,5323907332172;22,6333098997241;63,8;219
639;50,5325727968631;22,6346954306704;63,9;210
640;50,5327548440678;22,6360809723104;64;210
641;50,532936874831;22,6374665246433;64,1;213
642;50,5331188891526;22,6388520876682;64,2;210
643;50,5333008870323;22,6402376613843;64,3;207
644;50,5334828684699;22,6416232457909;64,4;207
645;50,5336648334651;22,6430088408871;64,5;208
646;50,5338467820177;22,6443944466721;64,6;207
647;50,5340287141275;22,6457800631451;64,7;203
648;50,5342106297942;22,6471656903053;64,8;201
649;50,5343925290176;22,6485513281518;64,9;201
650;50,5345744117975;22,6499369766839;65;201
651;50,5347562781336;22,6513226359007;65,1;200
652;50,5349381280257;22,6527083058014;65,2;200
653;50,5351199614736;22,6540939863853;65,3;201
654;50,535301778477;22,6554796776514;65,4;205
655;50,5354835790358;22,656865379599;65,5;200
656;50,5356653631496;22,6582510922272;65,6;197
657;50,5358471308182;22,6596368155353;65,7;192
658;50,5360288820414;22,6610225495224;65,8;192
659;50,536210616819;22,6624082941878;65,9;195
660;50,5363923351508;22,6637940495305;66;195
661;50,5365740370364;22,6651798155498;66,1;194
662;50,5367557224757;22,6665655922449;66,2;204
663;50,5369373914685;22,667951379615;66,3;198
664;50,5371190440144;22,6693371776591;66,4;196
665;50,5373006801134;22,6707229863766;66,5;200
666;50,537482299765;22,6721088057667;66,6;202
667;50,5376639029692;22,6734946358284;66,7;202
668;50,5378454897257;22,6748804765609;66,8;198
669;50,5380270600341;22,6762663279636;66,9;200
670;50,5382086138945;22,6776521900355;67;201
671;50,5383901513063;22,6790380627758;67,1;199
672;50,5385716722695;22,6804239461837;67,2;204
673;50,5387531767839;22,6818098402584;67,3;205
674;50,5389346648491;22,6831957449992;67,4;209
675;50,5391161364649;22,684581660405;67,5;211
676;50,5392975916312;22,6859675864753;67,6;207
677;50,5394790303476;22,6873535232091;67,7;212
678;50,539660452614;22,6887394706055;67,8;210
679;50,5398418584301;22,6901254286639;67,9;206
680;50,5400232477957;22,6915113973834;68;210
681;50,5402046207105;22,6928973767632;68,1;214
682;50,5403859771743;22,6942833668024;68,2;215
683;50,5405673171869;22,6956693675003;68,3;210
684;50,5407486407481;22,6970553788559;68,4;211
685;50,5409299478576;22,6984414008686;68,5;210
686;50,5411112385152;22,6998274335375;68,6;206
687;50,5412925127206;22,7012134768618;68,7;206
688;50,5414737704736;22,7025995308406;68,8;206
689;50,5416550117741;22,7039855954731;68,9;204
690;50,5418362366217;22,7053716707586;69;204
691;50,5420174450162;22,7067577566962;69,1;206
692;50,5421986369574;22,7081438532851;69,2;202
693;50,542379812445;22,7095299605244;69,3;201
694;50,5425609714789;22,7109160784134;69,4;199
695;50,5427421140587;22,7123022069513;69,5;200
696;50,5429232401844;22,7136883461372;69,6;191
697;50,5431043498555;22,7150744959703;69,7;190
698;50,543285443072;22,7164606564497;69,8;198
699;50,5434665198335;22,7178468275748;69,9;199
700;50,5436475801398;22,7192330093446;70;192
701;50,5438286239907;22,7206192017584;70,1;199
702;50,5439809958457;22,7217859681623;70,18417;210
