Index;Latitude;Longitude;Distance from Tx [km];Terrain height [m a.s.l.]
283;49,6117736679001;20,3513470502844;28,3;646
284;49,6117872512393;20,3527348125329;28,4;673
285;49,6118008179894;20,3541225755543;28,5;710
286;49,6118143681502;20,3555103393478;28,6;741
287;49,6118279017217;20,3568981039124;28,7;775
288;49,611841418704;20,3582858692472;28,8;795
289;49,611854919097;20,3596736353513;28,9;827
290;49,6118684029007;20,3610614022236;29;838
291;49,611881870115;20,3624491698632;29,1;846
292;49,6118953207401;20,3638369382693;29,2;855
293;49,6119087547757;20,3652247074408;29,3;849
294;49,6119221722221;20,3666124773768;29,4;841
295;49,611935573079;20,3680002480764;29,5;841
296;49,6119489573465;20,3693880195386;29,6;833
297;49,6119623250246;20,3707757917624;29,7;827
298;49,6119756761132;20,372163564747;29,8;813
299;49,6119890106124;20,3735513384914;29,9;817
300;49,6120023285222;20,3749391129947;30;815
301;49,6120156298424;20,3763268882558;30,1;822
302;49,6120289145731;20,3777146642739;30,2;860
303;49,6120421827143;20,379102441048;30,3;902
304;49,612055434266;20,3804902185772;30,4;921
305;49,6120686692281;20,3818779968605;30,5;922
306;49,6120818876007;20,383265775897;30,6;931
307;49,6120950893836;20,3846535556857;30,7;928
308;49,6121082745769;20,3860413362257;30,8;927
309;49,6121214431807;20,3874291175161;30,9;920
310;49,6121345951947;20,3888168995559;31;919
311;49,6121477306192;20,3902046823441;31,1;916
312;49,6121608494539;20,3915924658799;31,2;906
313;49,612173951699;20,3929802501622;31,3;885
314;49,6121870373543;20,3943680351901;31,4;864
315;49,6122001064199;20,3957558209628;31,5;836
316;49,6122131588958;20,3971436074792;31,6;798
317;49,612226194782;20,3985313947384;31,7;751
318;49,6122392140783;20,3999191827394;31,8;722
319;49,6122522167849;20,4013069714813;31,9;687
320;49,6122652029016;20,4026947609633;32;695
321;49,6122781724286;20,4040825511842;32,1;718
322;49,6122911253657;20,4054703421432;32,2;741
323;49,6123040617129;20,4068581338394;32,3;730
324;49,6123169814703;20,4082459262717;32,4;744
325;49,6123298846378;20,4096337194393;32,5;781
326;49,6123427712154;20,4110215133412;32,6;810
327;49,612355641203;20,4124093079764;32,7;794
328;49,6123684946008;20,4137971033441;32,8;791
329;49,6123813314085;20,4151848994432;32,9;784
330;49,6123941516263;20,4165726962729;33;798
331;49,6124069552541;20,4179604938321;33,1;791
332;49,612419742292;20,41934829212;33,2;803
333;49,6124325127398;20,4207360911356;33,3;814
334;49,6124452665975;20,4221238908779;33,4;817
335;49,6124580038652;20,4235116913461;33,5;798
336;49,6124707245429;20,4248994925391;33,6;768
337;49,6124834286304;20,426287294456;33,7;765
338;49,6124961161279;20,4276750970959;33,8;766
339;49,6125087870352;20,4290629004578;33,9;751
340;49,6125214413524;20,4304507045408;34;729
341;49,6125340790795;20,4318385093439;34,1;712
342;49,6125467002164;20,4332263148663;34,2;697
343;49,6125593047632;20,4346141211069;34,3;700
344;49,6125718927197;20,4360019280648;34,4;677
345;49,612584464086;20,4373897357391;34,5;635
346;49,6125970188621;20,4387775441288;34,6;606
347;49,6126095570479;20,4401653532329;34,7;577
348;49,6126220786435;20,4415531630507;34,8;557
349;49,6126345836488;20,442940973581;34,9;552
350;49,6126470720639;20,4443287848229;35;582
351;49,6126595438886;20,4457165967755;35,1;598
352;49,612671999123;20,447104409438;35,2;613
353;49,612684437767;20,4484922228092;35,3;612
354;49,6126968598207;20,4498800368883;35,4;614
355;49,6127092652841;20,4512678516743;35,5;652
356;49,612721654157;20,4526556671663;35,6;680
357;49,6127340264396;20,4540434833633;35,7;672
358;49,6127463821317;20,4554313002644;35,8;671
359;49,6127587212334;20,4568191178687;35,9;690
360;49,6127710437447;20,4582069361752;36;695
361;49,6127833496654;20,4595947551829;36,1;702
362;49,6127956389957;20,460982574891;36,2;700
363;49,6128079117356;20,4623703952984;36,3;690
364;49,6128201678849;20,4637582164042;36,4;688
365;49,6128324074436;20,4651460382076;36,5;677
366;49,6128446304119;20,4665338607074;36,6;661
367;49,6128568367896;20,4679216839029;36,7;654
368;49,6128690265767;20,469309507793;36,8;624
369;49,6128811997732;20,4706973323769;36,9;589
370;49,6128933563791;20,4720851576535;37;547
371;49,6129054963944;20,4734729836219;37,1;519
372;49,6129176198191;20,4748608102812;37,2;503
373;49,6129297266531;20,4762486376304;37,3;489
374;49,6129418168964;20,4776364656686;37,4;470
375;49,6129538905491;20,4790242943949;37,5;470
376;49,6129659476111;20,4804121238082;37,6;470
377;49,6129779880823;20,4817999539077;37,7;473
378;49,6129900119629;20,4831877846924;37,8;478
379;49,6130020192527;20,4845756161614;37,9;496
380;49,6130140099517;20,4859634483137;38;514
381;49,61302598406;20,4873512811484;38,1;522
382;49,6130379415775;20,4887391146645;38,2;518
383;49,6130498825041;20,4901269488611;38,3;515
384;49,61306180684;20,4915147837372;38,4;501
385;49,613073714585;20,492902619292;38,5;482
386;49,6130856057392;20,4942904555244;38,6;468
387;49,6130974803025;20,4956782924335;38,7;454
388;49,613109338275;20,4970661300184;38,8;446
389;49,6131211796565;20,4984539682781;38,9;443
390;49,6131330044472;20,4998418072116;39;447
391;49,6131448126469;20,5012296468182;39,1;445
392;49,6131566042557;20,5026174870967;39,2;445
393;49,6131683792735;20,5040053280462;39,3;440
394;49,6131801377004;20,5053931696659;39,4;435
395;49,6131918795363;20,5067810119547;39,5;436
396;49,6132036047812;20,5081688549117;39,6;424
397;49,613215313435;20,509556698536;39,7;416
398;49,6132270054979;20,5109445428267;39,8;411
399;49,6132386809697;20,5123323877827;39,9;394
400;49,6132503398504;20,5137202334031;40;393
401;49,6132619821401;20,5151080796871;40,1;388
402;49,6132736078387;20,5164959266336;40,2;389
403;49,6132852169462;20,5178837742417;40,3;389
404;49,6132968094626;20,5192716225104;40,4;398
405;49,6133083853878;20,5206594714389;40,5;396
406;49,613319944722;20,5220473210261;40,6;396
407;49,6133314874649;20,5234351712712;40,7;411
408;49,6133430136167;20,5248230221731;40,8;423
409;49,6133545231772;20,526210873731;40,9;436
410;49,6133660161466;20,5275987259439;41;433
